username,followers,following,post_count,log_followers,log_following,log_post_count,verified,is_fake,description_length,account_age_days,follower_following_ratio,following_followers_ratio,reputation_score,username_length,digits_in_username,digit_ratio_username,consonant_ratio_username,has_url,posts_per_day
JohnVieira25,293.0,555.0,33284.0,5.683579767338681,6.320768294250582,10.412862124034804,0,0,79,3227.0,0.5269784172661871,1.8877551020408163,0.3451118963486455,12,2,0.16666652777789354,0.4166663194447338,0,10.311028500619578
tyIerocky,1232.0,103.0,53025.0,7.117205503164344,4.6443908991413725,10.878537638283815,0,0,0,1529.0,11.846153846153847,0.08353609083536091,0.9221556886227545,9,0,0.0,0.666665925926749,0,34.65686274509804
joelsmith73,22.0,76.0,3205.0,3.1354942159291497,4.343805421853684,8.072779333169498,0,1,9,2833.0,0.2857142857142857,3.3043478260869565,0.2222222222222222,11,2,0.1818180165290759,0.5454540495872277,0,1.13091037402964
yoko_forti,1.0,0.0,178.0,0.6931471805599453,0.0,5.187385805840755,0,0,101,1445.0,1.0,0.0,0.5,10,0,0.0,0.49999950000050003,0,0.12309820193637622
riaadelaide,2987.0,1636.0,36521.0,8.002359546252707,7.400620577371135,10.50567009772198,0,0,90,3831.0,1.824679291386683,0.5475234270414994,0.6459775086505191,11,0,0.0,0.3636360330581518,0,9.53053235908142
JulesMariano,1443.0,1360.0,28400.0,7.275172319452771,7.215975002651466,10.254179634797001,0,0,136,3701.0,1.0602498163115357,0.9418282548476454,0.5146219686162625,12,0,0.0,0.49999958333368055,0,7.671528903295516
BBOZZY33,1098.0,2196.0,18609.0,7.002155954403621,7.69484807238461,9.831454349636296,0,0,0,4088.0,0.4997724169321802,1.9981801637852594,0.33323216995447646,8,2,0.24999968750039064,0.6249992187509766,0,4.550990462215701
VazqueOnez,238.0,639.0,9533.0,5.476463551931511,6.461468176353717,9.162619635764772,0,0,0,3097.0,0.371875,2.6736401673640167,0.27107061503416857,10,0,0.0,0.49999950000050003,0,3.0771465461588123
SenCapito,82641.0,1071.0,10021.0,11.322273304855948,6.977281341630747,9.21253795551967,1,0,125,3618.0,77.09048507462687,0.012959512112485177,0.9871943425752273,9,0,0.0,0.5555549382722909,0,2.768996960486322
tegwezoxysi1362,0.0,0.0,190.0,0.0,0.0,5.25227342804663,0,1,7,1155.0,0.0,0.0,0.0,15,4,0.2666664888890074,0.46666635555576297,0,0.1643598615916955
AngelGarzaWwe,696982.0,648.0,40251.0,13.454516299201313,6.47543271670409,10.602914971053224,1,0,140,3500.0,1073.9322033898304,0.000929721384883132,0.9990697087715426,13,0,0.0,0.6153841420121985,0,11.49700085689803
CamillaLNews,11725.0,1925.0,88598.0,9.369563877524161,7.563200592358071,11.39187584984776,0,0,129,2158.0,6.087746625129803,0.16416510318949343,0.8589114350597026,12,0,0.0,0.6666661111115741,0,41.0365910143585
kitcoff,92.0,289.0,1365.0,4.532599493153256,5.66988092298052,7.2196420401307355,0,0,58,2980.0,0.31724137931034485,3.10752688172043,0.24083769633507854,7,0,0.0,0.7142846938790088,0,0.45790003354579
Richardtrades2,2224.0,4967.0,13002.0,7.707512194600341,8.510772623613315,9.47293537905132,0,0,160,3679.0,0.4476650563607085,2.2323595505617977,0.3092324805339266,14,1,0.0714285204081997,0.6428566836737974,0,3.5331521739130434
jennluvsjerry,46.0,246.0,1095.0,3.8501476017100584,5.5093883366279774,6.999422467507961,0,0,76,2045.0,0.1862348178137652,5.23404255319149,0.15699658703071673,13,0,0.0,0.7692301775152481,0,0.5351906158357771
AElkasrawey,7.0,2.0,5422.0,2.0794415416798357,1.0986122886681098,8.59840444684106,0,1,0,2119.0,2.3333333333333335,0.25,0.7,11,0,0.0,0.5454540495872277,0,2.5575471698113206
sureshguntha,34.0,1038.0,550.0,3.5553480614894135,6.946013991099227,6.311734809152915,0,1,94,3498.0,0.032723772858517804,29.65714285714286,0.03168685927306617,12,0,0.0,0.6666661111115741,0,0.15718776793369535
coldrain18,10.0,47.0,2025.0,2.3978952727983707,3.871201010907891,7.613818684808629,0,1,8,3775.0,0.20833333333333334,4.2727272727272725,0.1724137931034483,10,2,0.1999998000002,0.49999950000050003,0,0.536281779661017
HackeyOG,45348.0,39630.0,5903.0,10.722143404583514,10.587366919275157,8.683385366280309,0,1,50,2948.0,1.1442557593802831,0.8738891706542592,0.5336377222607939,8,0,0.0,0.6249992187509766,0,2.001695489996609
elliemarquezz,137.0,92.0,2751.0,4.927253685157205,4.532599493153256,7.920083199053234,0,0,14,2612.0,1.4731182795698925,0.6666666666666666,0.5956521739130435,13,0,0.0,0.5384611242606736,0,1.0528128587830081
davidbisbal,10040139.0,904.0,18524.0,16.122101616353746,6.807934943699926,9.826876450164288,1,0,93,4052.0,11094.076243093923,9.0038585119331e-05,0.9999098699298599,11,0,0.0,0.6363630578517656,0,4.5704416481618555
estria,436824.0,697.0,10834.0,12.98728793620724,6.548219102762372,9.29053691397046,1,0,114,4137.0,625.8223495702006,0.0015956046471699192,0.9984046516518027,6,0,0.0,0.4999991666680556,0,2.6181730304494923
SamKungFoo,118.0,0.0,2758.0,4.77912349311153,0.0,7.922623574217286,0,0,82,2488.0,118.0,0.0,0.9915966386554622,10,0,0.0,0.5999994000006,0,1.1080755323423062
bryan_tury,312.0,771.0,14274.0,5.746203190540153,6.648984550024776,9.56626503452421,0,0,78,3054.0,0.40414507772020725,2.463258785942492,0.2878228782287823,10,0,0.0,0.6999993000007,0,4.672340425531915
WhiteYetiGaming,16.0,0.0,1567.0,2.833213344056216,0.0,7.357556200910353,0,1,0,2245.0,16.0,0.0,0.9411764705882353,15,0,0.0,0.5999996000002666,0,0.6976847729296527
Cleardrmr3,20.0,41.0,2056.0,3.044522437723423,3.7376696182833684,7.6290038896529575,0,0,51,4072.0,0.47619047619047616,1.9523809523809523,0.3225806451612903,10,1,0.0999999000001,0.6999993000007,0,0.5047876258286276
ChrissyS23,183.0,279.0,3552.0,5.214935757608986,5.634789603169249,8.175547596021026,0,0,102,4033.0,0.6535714285714286,1.516304347826087,0.3952483801295896,10,2,0.1999998000002,0.6999993000007,0,0.8805156172533466
toriblur,83.0,396.0,3546.0,4.430816798843313,5.983936280687191,8.173857454773621,0,0,59,2889.0,0.20906801007556675,4.714285714285714,0.17291666666666666,8,0,0.0,0.6249992187509766,0,1.2269896193771626
DeliFlores07,28.0,182.0,602.0,3.367295829986474,5.209486152841421,6.401917196727186,0,0,30,760.0,0.15300546448087432,6.275862068965517,0.13270142180094788,12,2,0.16666652777789354,0.49999958333368055,0,0.7910643889618922
ndesarno,902.0,682.0,6312.0,6.805722553416985,6.52649485957079,8.750366278367625,0,0,115,3774.0,1.3206442166910688,0.7552602436323367,0.5690851735015773,8,0,0.0,0.6249992187509766,0,1.6720529801324504
Nicole_Emmett,2549.0,2176.0,23997.0,7.843848638152472,7.685703061234547,10.085725772524334,1,0,62,3974.0,1.170877354157097,0.8533333333333334,0.5393567498942022,13,0,0.0,0.5384611242606736,0,6.036981132075471
DarrenAronofsky,254160.0,437.0,2467.0,12.445723203465088,6.082218910376446,7.811163385025279,1,0,9,3147.0,580.2739726027397,0.0017193825960709944,0.9982796408455683,15,0,0.0,0.6666662222225186,0,0.7836721728081322
assmagee,25.0,603.0,156.0,3.258096538021482,6.403574197934815,5.056245805348308,0,0,0,3328.0,0.041390728476821195,23.192307692307693,0.0397456279809221,8,0,0.0,0.4999993750007813,0,0.046860919194953436
jcquicko,248.0,165.0,9125.0,5.517452896464707,5.111987788356544,9.118882761487347,0,0,78,3813.0,1.4939759036144578,0.6626506024096386,0.5990338164251208,8,0,0.0,0.6249992187509766,0,2.3925013109596223
allenelliott,54.0,302.0,3397.0,4.007333185232471,5.713732805509369,8.130942302231878,0,1,0,3496.0,0.1782178217821782,5.490909090909091,0.15126050420168066,12,0,0.0,0.5833328472226273,0,0.9714040606233915
DelleFemmine,3.0,0.0,262.0,1.3862943611198906,0.0,5.572154032177765,0,0,0,3297.0,3.0,0.0,0.75,12,0,0.0,0.5833328472226273,0,0.07944208611279563
iSimplyKia,1556.0,824.0,94388.0,7.350516171833998,6.715383386334681,11.455179819920248,0,0,79,4077.0,1.886060606060606,0.5292228644829801,0.6535069298614028,10,0,0.0,0.5999994000006,0,23.145659637077
Ry_Fizzle85,213.0,214.0,20158.0,5.365976015021851,5.3706380281276624,9.911406117780423,0,0,131,3497.0,0.9906976744186047,1.0,0.4976635514018692,11,2,0.1818180165290759,0.5454540495872277,0,5.762721555174386
03Nubian,11.0,100.0,842.0,2.4849066497880004,4.61512051684126,6.736966958001855,0,0,28,1165.0,0.10891089108910891,8.333333333333334,0.09821428571428571,8,2,0.24999968750039064,0.37499953125058594,0,0.7221269296740995
NemiahFelipe3,2121.0,5000.0,153745.0,7.660114319173928,8.517393171418904,11.943057169070173,0,0,152,4043.0,0.4241151769646071,2.35626767200754,0.2978096040438079,13,1,0.07692301775152481,0.46153810650914884,0,38.018051434223544
branleyboy,115.0,805.0,9040.0,4.7535901911063645,6.692083742506628,9.109525066737367,0,0,40,2019.0,0.14267990074441686,6.939655172413793,0.1248642779587405,10,0,0.0,0.6999993000007,0,4.475247524752476
Mrdrojo,83.0,39.0,2767.0,4.430816798843313,3.6888794541139363,7.92588031673756,0,1,126,3248.0,2.075,0.4642857142857143,0.6747967479674797,7,0,0.0,0.7142846938790088,0,0.8516466605109264
MollyCourt,779.0,1347.0,3454.0,6.659293919683638,7.206377291472252,8.14757773620177,0,0,34,3758.0,0.577893175074184,1.726923076923077,0.36624353549600375,10,0,0.0,0.6999993000007,0,0.9188613993083267
itsmeganiguess,169.0,423.0,2949.0,5.135798437050262,6.049733455231958,7.989560449333865,0,0,57,2184.0,0.39858490566037735,2.488235294117647,0.28499156829679595,14,0,0.0,0.5714281632655976,0,1.3496567505720825
jayflymastering,52564.0,8457.0,60594.0,10.869805778009932,9.042868018032435,11.011967660402588,0,1,156,3656.0,6.214707968786947,0.16088652144963378,0.8613942512536462,15,0,0.0,0.7333328444447704,0,16.56931911402789
1sroberts,17261.0,13687.0,3702.0,9.756262832779603,9.52427481557203,8.216898580913613,1,0,114,2721.0,1.261031560490941,0.7928976943575484,0.5577239975443472,9,1,0.11111098765445816,0.666665925926749,0,1.3600293901542984
cb24tv,35754.0,1903.0,117718.0,10.484445398482496,7.55171221535131,11.676055707578064,0,1,155,2996.0,18.778361344537814,0.053223325409033705,0.9494396940889054,6,2,0.33333277777870374,0.6666655555574075,0,39.27861194527861
Irishspi,11.0,74.0,379.0,2.4849066497880004,4.31748811353631,5.940171252720432,0,1,0,4150.0,0.14666666666666667,6.166666666666667,0.12790697674418605,8,0,0.0,0.6249992187509766,0,0.09130330040953986
CChrisJohnson,61.0,26.0,710.0,4.127134385045092,3.295836866004329,6.566672429803241,0,1,0,3489.0,2.259259259259259,0.41935483870967744,0.6931818181818182,13,0,0.0,0.7692301775152481,0,0.2034383954154728
harmonywhispers,228.0,475.0,1796.0,5.43372200355424,6.16541785423142,7.493873886783559,0,1,0,2051.0,0.4789915966386555,2.074235807860262,0.32386363636363635,15,0,0.0,0.7333328444447704,0,0.8752436647173489
krause_shiela,0.0,0.0,301.0,0.0,0.0,5.71042701737487,0,0,137,1374.0,0.0,0.0,0.0,13,0,0.0,0.46153810650914884,0,0.21890909090909091
FilmRevisionist,5.0,0.0,1763.0,1.791759469228055,0.0,7.475339236566737,0,1,0,1014.0,5.0,0.0,0.8333333333333334,15,0,0.0,0.5999996000002666,0,1.7369458128078819
LukeBryanOnline,9517780.0,10935.0,6877.0,16.06867229136297,9.299815378403785,8.83608319099221,1,0,38,4310.0,870.3163862472568,0.0011489022493793458,0.9988523112662818,15,0,0.0,0.5999996000002666,0,1.595221526327998
ElSherif,3900236.0,24.0,1138.0,15.17654787848427,3.2188758248682006,7.037905963447182,1,0,48,2223.0,156009.44,6.153472212073267e-06,0.9999935901725551,8,0,0.0,0.6249992187509766,0,0.5116906474820144
HVanDykecutz,7.0,174.0,54.0,2.0794415416798357,5.1647859739235145,4.007333185232471,0,0,43,1690.0,0.04,21.75,0.038461538461538464,12,0,0.0,0.7499993750005208,0,0.0319337670017741
KiairaShukulata,17.0,57.0,3369.0,2.8903717578961645,4.060443010546419,8.122668023346407,0,1,0,3151.0,0.29310344827586204,3.1666666666666665,0.22666666666666666,15,0,0.0,0.46666635555576297,0,1.0688451776649746
dtomwhite,19.0,25.0,1273.0,2.995732273553991,3.258096538021482,7.149916836132109,0,1,35,3828.0,0.7307692307692307,1.25,0.4222222222222222,9,0,0.0,0.666665925926749,0,0.33246278401671453
PaulTelferFans,1168.0,268.0,8776.0,7.063903961472068,5.594711379601839,9.079889942592118,0,0,110,2539.0,4.342007434944238,0.2292557741659538,0.8128044537230341,14,0,0.0,0.6428566836737974,0,3.4551181102362203
IbiteTatts,246.0,1133.0,3926.0,5.5093883366279774,7.033506484287697,8.27563105457801,0,1,76,4086.0,0.21693121693121692,4.587044534412955,0.1782608695652174,10,0,0.0,0.5999994000006,0,0.9606068020552972
JustinRose99,915522.0,291.0,7983.0,13.727250765664799,5.676753802268282,8.9851948179913,1,0,144,3574.0,3135.349315068493,0.0003178511080551772,0.9996811579643902,12,2,0.16666652777789354,0.49999958333368055,0,2.233006993006993
naureeninnyc,3472.0,1102.0,5051.0,8.152774052744075,7.005789019253503,8.527539483470381,1,0,66,4292.0,3.1477787851314596,0.31730492369709185,0.7589071038251366,12,0,0.0,0.5833328472226273,0,1.1765665036105288
portalkatyperry,86638.0,179.0,32526.0,11.369505339595335,5.19295685089021,10.389825792650848,0,0,162,3717.0,481.3222222222222,0.002066044160251157,0.9979266972286853,15,0,0.0,0.7333328444447704,0,8.748251748251748
confesschelou,82666.0,3819.0,7257.0,11.322575768728944,8.24800570160062,8.889859587773016,0,0,71,2256.0,21.640314136125653,0.0461973943653453,0.9558310015493837,13,0,0.0,0.6153841420121985,0,3.2153300841825434
grandmachris7,22.0,67.0,577.0,3.1354942159291497,4.219507705176107,6.359573868672378,0,1,0,1150.0,0.3235294117647059,2.9130434782608696,0.24444444444444444,13,1,0.07692301775152481,0.6923071597637233,0,0.5013032145960035
WinderEmma,14.0,0.0,3003.0,2.70805020110221,0.0,8.007700012884026,0,1,0,2971.0,14.0,0.0,0.9333333333333333,10,0,0.0,0.5999994000006,0,1.0104306864064603
MMilisivana,44.0,67.0,3503.0,3.8066624897703196,4.219507705176107,8.161660452056282,0,1,0,2322.0,0.6470588235294118,1.488888888888889,0.39285714285714285,11,0,0.0,0.5454540495872277,0,1.507963839862247
MichRoberts90,85.0,167.0,7581.0,4.454347296253507,5.123963979403259,8.93353229607628,0,0,28,3064.0,0.5059523809523809,1.941860465116279,0.3359683794466403,13,2,0.15384603550304962,0.6153841420121985,0,2.4734094616639477
DaveJMatthews,630407.0,2.0,2170.0,13.354122507800614,1.0986122886681098,7.682943169878292,1,0,0,4350.0,210135.66666666666,3.172548571718633e-06,0.9999952411922399,13,0,0.0,0.6923071597637233,0,0.49873592277637324
Omarion,1308625.0,494.0,27571.0,14.08448828978222,6.20455776256869,10.224556044005542,1,0,86,4143.0,2643.686868686869,0.00037749517432788285,0.9996218834025911,7,0,0.0,0.4285708163274053,0,6.653233590733591
cimdog747,400.0,768.0,30068.0,5.993961427306569,6.645090969505644,10.311250019692975,0,0,160,3450.0,0.5201560468140443,1.915211970074813,0.3421727972626176,9,3,0.3333329629633745,0.44444395061783265,0,8.712836858881484
superjanella,3411382.0,566.0,12628.0,15.042628338885176,6.340359303727752,9.44375103564617,0,0,14,3459.0,6016.5467372134035,0.0001659151141926896,0.9998338193214494,12,0,0.0,0.5833328472226273,0,3.6497109826589593
Mario10983853,10.0,39.0,472.0,2.3978952727983707,3.6888794541139363,6.159095388491933,0,0,0,816.0,0.25,3.5454545454545454,0.2,13,8,0.6153841420121985,0.15384603550304962,0,0.5777233782129743
Westcory,788.0,1432.0,82159.0,6.670766320845874,7.267525427828172,11.31642384460244,0,0,84,3704.0,0.5498953244940684,1.814955640050697,0.35479513732552903,8,0,0.0,0.7499990625011719,0,22.175168690958163
anahidec,1051891.0,345.0,31453.0,13.866101005412771,5.846438775057725,10.35628144005067,1,0,54,3915.0,3040.1473988439307,0.0003279804390564811,0.9996711767406012,8,0,0.0,0.4999993750007813,0,8.031920326864148
Junior_Lima,2344530.0,193.0,4673.0,14.667595939859849,5.267858159063328,8.449770515098804,1,0,0,4071.0,12085.20618556701,8.23192357021511e-05,0.9999172610507676,11,0,0.0,0.45454504132268975,0,1.1475933202357564
SimonWDC,36838.0,3638.0,32247.0,10.514312345592575,8.19946419761216,10.381211304797002,1,0,152,4124.0,10.123110744710084,0.09875403784033225,0.9100970921758036,8,0,0.0,0.7499990625011719,0,7.817454545454545
joshgroban,885347.0,952.0,25959.0,13.693736067038193,6.859614903654202,10.164312170818027,1,0,51,4270.0,929.0104931794334,0.0010752833913896004,0.9989247433149047,10,0,0.0,0.6999993000007,0,6.077967689065793
Babgonewild,804.0,301.0,71472.0,6.690842277418564,5.71042701737487,11.177075034987192,0,0,44,1600.0,2.662251655629139,0.3739130434782609,0.7269439421338155,11,0,0.0,0.6363630578517656,0,44.6420986883198
Camdelle_,481.0,818.0,8188.0,6.1779441140506,6.70808408385307,9.010547069270189,0,0,163,4207.0,0.5873015873015873,1.6970954356846473,0.37,9,0,0.0,0.5555549382722909,0,1.9458174904942966
asapcesar35,133.0,151.0,380.0,4.897839799950911,5.0238805208462765,5.942799375126701,0,0,0,1926.0,0.875,1.126865671641791,0.4666666666666667,11,2,0.1818180165290759,0.45454504132268975,0,0.19719771665801764
Floriayi1602Poi,0.0,0.0,169.0,0.0,0.0,5.135798437050262,0,0,127,1445.0,0.0,0.0,0.0,15,4,0.2666664888890074,0.3333331111112593,0,0.11687413554633472
ayaseyuuki,12.0,852.0,213.0,2.5649493574615367,6.748759547491679,5.365976015021851,0,1,2,3415.0,0.01406799531066823,65.53846153846153,0.013872832369942197,10,0,0.0,0.3999996000004,0,0.062353629976580796
anna__bananas,30.0,0.0,2537.0,3.4339872044851463,0.0,7.839131648274333,0,1,30,3400.0,30.0,0.0,0.967741935483871,13,0,0.0,0.46153810650914884,0,0.7459570714495737
erdikorkmaz,125.0,275.0,1466.0,4.836281906951478,5.62040086571715,7.2909747781429814,0,0,0,3859.0,0.4528985507246377,2.1825396825396823,0.3117206982543641,11,0,0.0,0.6363630578517656,0,0.3797927461139896
gama_mcadena,617.0,1354.0,34226.0,6.42648845745769,7.2115567333138015,10.440770085264479,0,0,69,2519.0,0.45535055350553505,2.190938511326861,0.31288032454361053,12,0,0.0,0.49999958333368055,0,13.581746031746032
tarattack,204.0,160.0,35303.0,5.3230099791384085,5.081404364984463,10.471751550949383,0,0,47,4186.0,1.2670807453416149,0.7804878048780488,0.5589041095890411,9,0,0.0,0.666665925926749,0,8.431573919273943
dniel_elelejido,27.0,0.0,40.0,3.332204510175204,0.0,3.713572066704308,0,1,60,3267.0,27.0,0.0,0.9642857142857143,15,0,0.0,0.46666635555576297,0,0.012239902080783354
195tiff,141.0,99.0,3836.0,4.955827057601261,4.605170185988092,8.252446090246952,0,0,0,2338.0,1.41,0.6971830985915493,0.5850622406639004,7,3,0.4285708163274053,0.4285708163274053,0,1.6400171013253526
YungswaggYs,1131.0,2289.0,15512.0,7.0317412587631285,7.736307096548285,9.64943366106433,0,1,108,3173.0,0.4938864628820961,2.0220848056537104,0.3306050862320959,11,0,0.0,0.8181810743808415,0,4.887208569628229
osapon,1643.0,507.0,88578.0,7.404887575616125,6.230481447578482,11.391650088183392,0,0,94,4718.0,3.234251968503937,0.3083941605839416,0.7638307763830776,6,0,0.0,0.4999991666680556,0,18.77050222504768
TweetMichelleA,415.0,5001.0,12994.0,6.030685260261263,8.517593111437565,9.47231994707559,0,0,105,1884.0,0.08296681327469012,12.021634615384615,0.07661067011260846,14,0,0.0,0.5714281632655976,0,6.893368700265252
celebutardz,83721.0,86415.0,165469.0,11.33525706542892,11.366928122832672,12.01654518848589,0,1,159,3444.0,0.9688136456211812,1.0321659778791716,0.49207991207086055,11,0,0.0,0.6363630578517656,0,48.03164005805515
golden_barbie,104223.0,376.0,23930.0,11.55429770807596,5.932245187448011,10.08292996857924,1,0,47,4153.0,276.45358090185675,0.0036076143690512742,0.996395793499044,13,0,0.0,0.5384611242606736,0,5.760712566201252
theartofgt,62.0,1470.0,5965.0,4.143134726391533,7.293697720601438,8.693831965074693,0,0,17,3277.0,0.04214819850441876,23.333333333333332,0.04044357469015003,10,0,0.0,0.6999993000007,0,1.8197071384990848
itsSSR,2423242.0,753.0,277.0,14.700617283668128,6.625392368007956,5.627621113690637,1,0,25,2132.0,3213.848806366048,0.0003107406066993694,0.9996889433810947,6,0,0.0,0.8333319444467593,0,0.12986404125644632
ReiiMiir,208.0,489.0,84219.0,5.342334251964811,6.194405391104672,11.341187701715919,0,0,132,1912.0,0.42448979591836733,2.339712918660287,0.2979942693409742,8,0,0.0,0.37499953125058594,0,44.02456874019864
nailanayem_bd,14256.0,17.0,9.0,9.56500329315396,2.8903717578961645,2.302585092994046,0,0,136,2211.0,792.0,0.001192396717401978,0.9987389659520807,13,0,0.0,0.5384611242606736,0,0.00406871609403255
BowBowoof,136.0,124.0,9185.0,4.919980925828125,4.8283137373023015,9.12543586488574,0,1,154,1538.0,1.088,0.9051094890510949,0.5210727969348659,9,0,0.0,0.5555549382722909,0,5.96816114359974
XXXRATEDONELOVE,2.0,0.0,684.0,1.0986122886681098,0.0,6.529418838262226,0,0,0,3355.0,2.0,0.0,0.6666666666666666,15,0,0.0,0.5999996000002666,0,0.20381406436233612
hamedzaidq8,775613.0,805.0,10183.0,13.56141025272924,6.692083742506628,9.228573140237243,1,0,25,3389.0,962.2990074441688,0.001037887402754463,0.9989619007262831,11,1,0.09090900826453795,0.5454540495872277,0,3.003834808259587
Caaamy_15,16.0,237.0,8915.0,2.833213344056216,5.472270673671475,9.095602694505759,0,0,0,3289.0,0.06722689075630252,13.941176470588236,0.06299212598425197,9,2,0.22222197530891633,0.3333329629633745,0,2.709726443768997
zdsjason,3.0,8.0,1607.0,1.3862943611198906,2.1972245773362196,7.382746449738912,0,1,9,2847.0,0.3333333333333333,2.0,0.25,8,0,0.0,0.7499990625011719,0,0.5642556179775281
pingkang2017,18.0,73.0,910.0,2.9444389791664403,4.30406509320417,6.814542897259958,0,0,23,1422.0,0.24324324324324326,3.8421052631578947,0.1956521739130435,12,4,0.33333305555578707,0.49999958333368055,0,0.6394940267041461
nishant_K_1954,101.0,892.0,8318.0,4.624972813284271,6.794586580876499,9.026297334283887,0,0,0,1887.0,0.11310190369540873,8.745098039215685,0.10160965794768612,14,4,0.2857140816327988,0.42857112244919826,0,4.405720338983051
notbinIaden,1734.0,444.0,20747.0,7.45876269238096,6.09807428216624,9.940205135471292,0,0,44,4165.0,3.896629213483146,0.2559077809798271,0.7957778797613584,11,0,0.0,0.5454540495872277,0,4.980076812289966
WCMurfreesboro,29.0,33.0,8161.0,3.4011973816621555,3.5263605246161616,9.00724451596575,0,1,101,3477.0,0.8529411764705882,1.1,0.4603174603174603,14,0,0.0,0.6428566836737974,0,2.3464634847613572
folkamike,3.0,0.0,19.0,1.3862943611198906,0.0,2.995732273553991,0,1,59,3371.0,3.0,0.0,0.75,9,0,0.0,0.5555549382722909,0,0.005634638196915777
rikyrickworld,1305522.0,15773.0,82183.0,14.082114284737099,9.666118293957936,11.316715914896099,1,0,42,3789.0,82.7641688855078,0.012081748081037255,0.9880617212191667,13,0,0.0,0.7692301775152481,0,21.684168865435357
KayceeMilo,7.0,0.0,6131.0,2.0794415416798357,0.0,8.721276239991704,0,1,159,1751.0,7.0,0.0,0.875,10,0,0.0,0.49999950000050003,0,3.499429223744292
ArtOfBadApple,500.0,418.0,5533.0,6.2166061010848646,6.037870919922137,8.618666160346871,0,0,34,3168.0,1.1933174224343674,0.8343313373253493,0.544069640914037,13,0,0.0,0.6153841420121985,0,1.7459766487851056
lovemitchi94,24.0,92.0,3308.0,3.2188758248682006,4.532599493153256,8.104401307921613,0,1,1,4133.0,0.25806451612903225,3.68,0.20512820512820512,12,2,0.16666652777789354,0.49999958333368055,0,0.8001935171746493
JacobsmeyerAJ,198.0,353.0,1929.0,5.293304824724492,5.869296913133774,7.5652752818989315,0,0,160,887.0,0.559322033898305,1.7738693467336684,0.358695652173913,13,0,0.0,0.6153841420121985,0,2.1722972972972974
hannahewaring,267.0,203.0,1041.0,5.5909869805108565,5.318119993844216,6.948897222313312,0,0,46,2464.0,1.3088235294117647,0.7574626865671642,0.5668789808917197,13,0,0.0,0.6153841420121985,0,0.42231237322515214
ColleenLevine,294.0,1072.0,443.0,5.68697535633982,6.9782137426306985,6.095824562432225,0,0,105,4317.0,0.2739981360671016,3.6338983050847458,0.2150694952450622,13,0,0.0,0.5384611242606736,0,0.10259379342288097
SlaterSnow,652.0,429.0,17235.0,6.481577129276431,6.063785208687608,9.75475549873573,0,0,95,4032.0,1.5162790697674418,0.6569678407350689,0.6025878003696857,10,0,0.0,0.6999993000007,0,4.273493677163402
Diiscimulando,83402.0,91472.0,22919.0,11.331439558922911,11.423799125751149,10.039765170828677,0,0,45,3804.0,0.9117663135570059,1.0967471194081748,0.47692351679771267,13,0,0.0,0.5384611242606736,0,6.023390275952694
DulceMaria,7170831.0,887.0,31986.0,15.785532244895396,6.78897174299217,10.373084849239977,1,0,153,3973.0,8075.260135135135,0.00012369554885681327,0.9998761803132554,10,0,0.0,0.49999950000050003,0,8.048817312531455
japril_soldiers,1535.0,110.0,30078.0,7.336936913707618,4.709530201312334,10.31158253283031,0,0,122,1183.0,13.82882882882883,0.07161458333333333,0.9325637910085055,15,0,0.0,0.5999996000002666,0,25.403716216216218
Duprezconsult,338.0,606.0,1474.0,5.82600010738045,6.408528791059498,7.29641326877392,0,0,28,1861.0,0.556836902800659,1.7876106194690264,0.3576719576719577,13,0,0.0,0.6923071597637233,0,0.7916219119226638
cj28_,575.0,329.0,36471.0,6.3561076606958915,5.799092654460526,10.504300121893277,0,0,56,2990.0,1.7424242424242424,0.5711805555555556,0.6353591160220995,5,2,0.39999920000160005,0.39999920000160005,0,12.19358074222668
HHerreramex,846282.0,143.0,305.0,13.648609098017,4.969813299576001,5.723585101952381,1,0,102,2296.0,5876.958333333333,0.0001689742083912828,0.9998298729008797,11,0,0.0,0.6363630578517656,0,0.1327818894209839
overstuffedmom,8165.0,7242.0,3035.0,9.007734471879521,8.887790764195326,8.01829613851552,0,0,137,3199.0,1.1272953196189424,0.8868479059515062,0.5299195223260644,14,0,0.0,0.6428566836737974,0,0.9484375
onlyforrestjade,95.0,766.0,639.0,4.564348191467836,6.642486801367256,6.461468176353717,0,0,23,719.0,0.12385919165580182,7.979166666666667,0.11020881670533643,15,0,0.0,0.6666662222225186,0,0.8875
Penmetsa58,0.0,0.0,312.0,0.0,0.0,5.746203190540153,0,0,132,1444.0,0.0,0.0,0.0,10,2,0.1999998000002,0.49999950000050003,0,0.21591695501730104
ClaMoralesM,410826.0,2412.0,47290.0,12.925927480290547,7.7886260656250315,10.764075281534032,0,0,165,3722.0,170.25528387898882,0.005871084422396775,0.9941607641098734,11,0,0.0,0.6363630578517656,0,12.702121944668278
naseer_nasa,127.0,393.0,9396.0,4.852030263919617,5.976350909297934,9.148145768383065,0,1,27,3875.0,0.3223350253807107,3.0703125,0.2437619961612284,11,0,0.0,0.45454504132268975,0,2.4241486068111455
Luce8612,18.0,0.0,38.0,2.9444389791664403,0.0,3.6635616461296463,0,1,59,3509.0,18.0,0.0,0.9473684210526315,8,4,0.4999993750007813,0.24999968750039064,0,0.010826210826210826
