followers,following,post_count,has_profile_pic,bio_length,is_fake,follower_following_ratio
45,1097,14,1,17,1,0.040983606557377046
626,472,459,1,136,0,1.3234672304439747
6,1597,8,0,3,1,0.0037546933667083854
42,2391,4,0,13,1,0.017558528428093644
906,569,970,1,112,0,1.5894736842105264
44,2821,10,0,9,1,0.01559177888022679
9,3137,9,0,4,1,0.0028680688336520078
2812,833,212,1,67,0,3.371702637889688
9,4046,4,0,9,1,0.002223869532987398
1,4485,6,1,7,1,0.00022291573785109228
47,4564,12,0,16,1,0.010295728368017525
37,4492,10,0,4,1,0.00823503227242377
33,2974,5,0,5,1,0.011092436974789916
14,2266,6,0,10,1,0.0061755624172915745
1913,465,560,1,45,0,4.105150214592275
4593,333,809,1,125,0,13.751497005988025
4456,168,327,1,72,0,26.366863905325445
758,557,630,1,40,0,1.3584229390681004
15,1935,14,0,20,1,0.007747933884297521
1856,850,900,1,41,1,2.18096357226792
14,1999,15,0,6,1,0.007
898,301,539,1,131,0,2.9735099337748343
2061,712,548,1,105,0,2.8906030855539973
3926,896,708,1,44,0,4.3768115942028984
16,4090,13,0,0,1,0.003911024199462234
2624,760,356,1,95,0,3.4480946123521683
32,2264,14,0,17,1,0.0141280353200883
32,2927,15,0,10,1,0.01092896174863388
28,2402,5,1,3,1,0.011652101539741989
19,2310,15,0,16,1,0.008221549112938122
1566,431,210,1,116,0,3.625
42,1643,10,0,19,1,0.025547445255474453
14,4820,8,0,8,1,0.002903961833644472
3033,844,412,1,69,0,3.5893491124260355
48,2708,0,0,12,1,0.017718715393133997
4042,885,330,1,47,1,4.562076749435666
18,4410,11,0,8,1,0.004080707322602585
47,1816,6,1,17,1,0.025866813428728673
20,3960,15,0,5,1,0.005049229992426155
44,4931,15,0,12,1,0.008921330089213302
759,754,400,1,42,0,1.005298013245033
1400,867,125,1,90,0,1.6129032258064515
37,2224,6,0,4,1,0.01662921348314607
2435,670,593,1,127,0,3.6289120715350225
2871,973,419,1,38,0,2.9476386036960984
2165,571,420,1,89,0,3.784965034965035
47,4820,0,0,19,1,0.009749014727235014
3,4406,1,0,15,1,0.0006807351940095302
2979,909,601,1,94,0,3.2736263736263735
4930,194,621,0,39,0,25.28205128205128
1018,687,994,1,138,0,1.4796511627906976
17,2907,14,1,13,1,0.005845942228335626
4019,640,849,1,73,0,6.2698907956318255
36,2203,0,0,12,1,0.016333938294010888
2125,698,740,1,63,1,3.040057224606581
22,4658,4,0,18,1,0.00472204335694355
4669,716,914,1,33,0,6.511854951185495
20,4802,7,0,10,1,0.00416406412658755
2079,890,413,1,59,0,2.3333333333333335
1,2818,6,0,12,1,0.000354735721887194
3417,704,884,0,128,1,4.846808510638298
4531,224,216,1,122,0,20.137777777777778
47,2297,13,0,11,1,0.020452567449956483
2391,620,164,0,91,0,3.8502415458937196
1119,463,419,1,139,1,2.4116379310344827
2178,818,136,1,68,0,2.659340659340659
46,3651,10,0,8,1,0.012595837897042717
4548,259,193,1,46,0,17.49230769230769
47,3707,9,0,6,1,0.01267529665587918
4548,255,809,1,52,0,17.765625
1630,130,559,1,44,0,12.442748091603054
39,2315,0,0,8,1,0.01683937823834197
26,1190,12,0,4,1,0.0218303946263644
1054,529,117,1,58,0,1.9886792452830189
28,1550,0,0,17,1,0.018052869116698903
42,3211,11,0,10,1,0.013075965130759652
1330,324,577,1,55,0,4.092307692307692
45,2654,9,0,3,1,0.01694915254237288
2992,827,523,1,68,0,3.6135265700483092
48,4684,4,0,8,1,0.010245464247598719
580,865,977,1,149,0,0.6697459584295612
417,246,699,0,53,0,1.688259109311741
4986,592,545,1,31,0,8.408094435075885
25,2851,6,0,18,1,0.00876577840112202
4514,445,395,0,65,0,10.121076233183857
29,3716,3,0,17,1,0.00780199085283831
41,1104,4,1,13,1,0.037104072398190045
45,2211,4,0,17,1,0.02034358047016275
4434,286,457,1,40,0,15.449477351916377
2117,894,67,1,137,0,2.36536312849162
4911,980,593,1,49,0,5.00611620795107
10,2533,5,0,16,0,0.003946329913180742
1545,653,674,1,58,0,2.3623853211009176
2728,499,972,1,81,0,5.456
2757,100,126,1,47,0,27.297029702970296
38,4929,2,1,19,1,0.007707910750507099
48,4981,7,0,5,1,0.009634684865515858
15,4417,11,1,6,1,0.0033952014486192846
7,3973,4,1,12,1,0.0017614494212380473
40,1480,9,0,0,1,0.02700877785280216
3890,405,891,1,114,0,9.58128078817734
17,4889,1,0,10,1,0.003476482617586912
1679,997,776,1,84,0,1.682364729458918
6,1362,11,1,16,1,0.004402054292002935
26,1232,3,1,13,1,0.021086780210867802
4460,436,479,1,111,0,10.205949656750573
45,4301,15,0,3,1,0.010460251046025104
1151,899,896,1,64,0,1.278888888888889
33,4565,12,1,19,1,0.007227332457293035
36,1388,3,0,3,1,0.02591792656587473
25,3942,1,1,13,1,0.0063403499873193
2,4851,12,0,16,1,0.00041220115416323167
2994,201,349,1,33,0,14.821782178217822
3237,938,749,1,62,0,3.4472843450479234
20,2876,8,1,1,1,0.006951685783802572
3587,871,406,1,71,0,4.113532110091743
3181,731,601,1,72,0,4.345628415300546
6,4744,2,0,9,1,0.0012644889357218123
12,2084,15,0,12,1,0.0057553956834532375
1680,430,66,1,50,0,3.897911832946636
35,2213,5,1,20,1,0.015808491418247517
42,2657,8,1,19,1,0.01580135440180587
6,4461,9,1,12,1,0.001344688480502017
15,3244,4,0,1,1,0.004622496147919877
15,4584,7,0,7,0,0.003271537622682661
1,4512,15,0,7,1,0.00022158209616662973
11,4473,12,1,13,1,0.0024586499776486368
16,2766,11,0,11,1,0.005782435851102277
931,809,187,0,75,0,1.1493827160493828
1354,198,989,1,98,0,6.8040201005025125
2166,837,406,1,43,0,2.58472553699284
4111,375,638,1,58,0,10.933510638297872
4,4904,5,0,13,0,0.0008154943934760449
4204,988,773,0,74,0,4.250758341759353
4967,358,968,1,65,0,13.835654596100278
25,1881,14,1,4,0,0.013283740701381509
32,4875,13,0,18,1,0.006562756357670222
355,724,104,1,140,0,0.4896551724137931
39,1260,13,1,2,1,0.030927835051546393
1769,955,235,1,127,0,1.850418410041841
1071,513,637,0,41,0,2.0836575875486383
4186,241,917,1,119,0,17.297520661157026
2364,611,142,1,85,0,3.8627450980392157
968,447,512,1,112,0,2.1607142857142856
4863,160,749,1,37,0,30.204968944099377
0,2338,12,0,0,1,0.0
11,1772,15,0,2,0,0.006204173716864072
38,2532,5,0,4,1,0.015001973943939992
3946,131,687,1,49,0,29.893939393939394
19,4829,9,1,3,1,0.003933747412008281
1116,609,247,1,145,0,1.8295081967213114
4789,951,448,1,88,0,5.03046218487395
2317,474,194,1,73,0,4.877894736842105
3235,160,988,1,35,0,20.093167701863354
6,4472,2,1,18,1,0.0013413816230717639
25,4100,6,0,16,1,0.0060960741282614
27,2655,13,0,20,1,0.01016566265060241
30,3497,12,0,17,1,0.008576329331046312
751,640,901,1,117,0,1.171606864274571
34,1710,10,0,18,1,0.019871420222092345
3181,650,103,1,54,0,4.886328725038402
11,3083,11,1,16,1,0.0035667963683527885
2115,829,377,1,144,0,2.5481927710843375
427,146,994,1,108,0,2.9047619047619047
15,3701,10,0,0,1,0.004051863857374392
2,1638,4,0,12,1,0.0012202562538133007
45,4537,9,0,18,1,0.00991626267078008
44,1041,13,0,13,1,0.04222648752399232
4299,359,664,1,129,0,11.941666666666666
1355,778,756,1,87,0,1.7394094993581515
4302,168,237,1,131,0,25.45562130177515
3562,391,599,1,117,0,9.08673469387755
25,4370,6,0,3,1,0.005719514985129261
4141,590,161,1,34,0,7.006768189509306
15,2785,11,0,2,1,0.005384063173007897
4425,885,243,0,114,0,4.994356659142213
3096,980,306,1,49,0,3.1559633027522938
3413,256,348,1,80,0,13.280155642023347
3895,125,942,1,114,0,30.91269841269841
10,1587,10,1,17,1,0.006297229219143577
39,3951,5,0,0,1,0.009868421052631578
348,490,53,1,59,0,0.7087576374745418
2139,880,693,1,139,0,2.4279228149829737
4202,685,710,1,146,0,6.12536443148688
43,3009,8,1,7,1,0.014285714285714285
1554,565,599,1,145,0,2.745583038869258
3482,363,953,1,52,0,9.565934065934066
648,570,470,1,48,0,1.1348511383537654
3191,313,465,0,46,0,10.162420382165605
29,2489,10,1,12,1,0.011646586345381526
13,3918,6,1,7,1,0.003317172748150038
23,4687,14,0,19,1,0.004906143344709898
2049,502,194,1,69,0,4.073558648111332
3676,152,254,1,136,0,24.026143790849673
27,1738,14,0,16,1,0.015526164462334674
47,3787,4,1,8,1,0.012407602956705385
4138,351,938,1,70,0,11.755681818181818
33,4011,1,0,19,1,0.008225324027916252
732,439,923,1,140,0,1.6636363636363636
13,2259,2,0,4,1,0.005752212389380531
4191,446,770,1,87,0,9.375838926174497
1545,267,475,1,145,0,5.764925373134329
4146,816,337,1,100,0,5.074663402692779
3944,199,823,1,48,0,19.72
463,700,754,1,51,0,0.6604850213980028
1,4974,15,0,14,1,0.00020100502512562814
4,1725,4,0,11,1,0.002317497103128621
40,2313,9,1,6,1,0.01728608470181504
3722,273,423,1,109,0,13.583941605839415
492,601,376,1,145,0,0.8172757475083057
27,2382,1,0,14,0,0.011330255979857323
3027,664,82,1,40,0,4.55187969924812
457,409,439,1,103,0,1.1146341463414635
44,2536,10,1,8,1,0.017343318880567598
3102,235,404,1,82,0,13.14406779661017
3985,787,136,1,40,0,5.057106598984771
488,930,181,1,44,0,0.5241675617615468
9,3342,7,0,2,1,0.0026921926413401138
3094,991,980,1,133,0,3.118951612903226
40,4577,10,1,14,1,0.00873743993010048
11,1375,2,1,2,1,0.007994186046511628
950,496,378,1,121,0,1.9114688128772637
38,3892,5,0,15,1,0.009761109684048292
28,1757,0,1,1,1,0.015927189988623434
36,4984,6,1,17,1,0.007221664994984955
2165,266,454,1,71,0,8.108614232209737
2638,323,486,1,111,0,8.141975308641975
43,2030,9,0,20,1,0.02117183653372723
794,734,823,1,123,0,1.0802721088435374
398,862,740,1,87,0,0.46118192352259557
839,682,318,1,119,0,1.2284040995607612
23,3046,9,0,15,1,0.007548408270429931
10,1174,11,1,18,1,0.00851063829787234
3603,574,939,1,138,0,6.266086956521739
500,994,192,1,83,0,0.5025125628140703
3295,114,494,1,81,0,28.652173913043477
13,1388,0,0,5,1,0.009359251259899209
25,1648,9,1,15,1,0.015160703456640388
3845,545,922,1,93,0,7.042124542124542
4,4903,10,0,3,1,0.0008156606851549756
13,2705,15,1,15,1,0.004804138950480414
43,3533,13,1,9,1,0.012167515563101302
1349,478,628,1,77,0,2.816283924843424
20,3819,7,0,6,1,0.005235602094240838
35,2395,10,0,8,1,0.014607679465776294
14,3900,7,0,18,1,0.0035888233786208665
1083,493,818,1,95,0,2.1923076923076925
46,2089,2,0,19,1,0.02200956937799043
1472,472,918,1,121,0,3.112050739957717
22,4378,15,0,10,1,0.005023978077186572
38,4617,6,0,10,1,0.00822867042009528
796,853,956,1,123,0,0.9320843091334895
27,3869,0,0,12,1,0.0069767441860465115
41,4122,13,0,20,1,0.009944215377152558
40,2564,5,0,14,1,0.015594541910331383
1920,823,671,1,65,0,2.3300970873786406
1315,153,938,1,32,0,8.53896103896104
3372,663,76,1,122,0,5.078313253012048
48,1141,9,1,19,1,0.04203152364273205
46,3937,4,1,1,1,0.011681056373793804
10,4850,7,1,16,1,0.0020614306328592042
21,4075,2,0,13,1,0.005152109911678116
44,1634,2,1,12,1,0.02691131498470948
14,1980,1,0,8,1,0.007067137809187279
2,1172,7,1,15,0,0.0017050298380221654
20,2587,12,1,10,1,0.0077279752704791345
3699,663,119,0,121,0,5.570783132530121
358,457,768,1,92,0,0.7816593886462883
25,1871,4,0,5,1,0.013354700854700854
35,2533,12,0,8,0,0.013812154696132596
20,4677,8,0,6,1,0.004275331338178709
4492,888,465,1,107,0,5.052868391451069
1984,304,827,1,125,0,6.504918032786885
37,4349,9,0,6,1,0.008505747126436782
13,3093,0,0,8,1,0.004201680672268907
4392,837,447,1,56,1,5.241050119331742
4327,591,624,1,51,0,7.309121621621622
936,731,159,0,61,0,1.278688524590164
17,4809,0,0,0,0,0.0035343035343035345
3,2507,6,0,3,1,0.0011961722488038277
26,3677,0,0,8,1,0.0070690592713431215
29,4809,6,0,8,1,0.0060291060291060294
30,1715,0,1,0,1,0.017482517482517484
44,3283,8,0,18,1,0.013398294762484775
1555,320,116,1,118,1,4.844236760124611
26,1716,0,0,14,1,0.015142690739662202
2600,826,338,1,142,0,3.1438935912938333
1840,340,756,1,64,0,5.395894428152492
3866,672,769,1,102,0,5.7444279346211
3282,190,662,1,66,0,17.18324607329843
46,3256,4,0,11,1,0.014123426466073074
3348,578,405,1,81,0,5.782383419689119
43,3221,13,0,15,1,0.01334574798261949
21,4787,11,0,4,1,0.0043859649122807015
21,3074,4,0,1,1,0.006829268292682927
4999,242,885,1,132,0,20.57201646090535
1216,613,607,1,83,0,1.980456026058632
1649,857,282,1,100,0,1.921911421911422
35,4837,12,1,11,1,0.007234394377842084
44,4078,3,0,13,1,0.01078695758764403
1842,833,50,1,144,0,2.20863309352518
44,4891,9,0,2,1,0.008994276369582993
6,4897,6,0,20,1,0.0012249897917517355
884,168,309,1,135,1,5.230769230769231
0,3858,9,0,12,1,0.0
30,3601,1,1,18,1,0.00832870627429206
4179,981,866,1,62,0,4.255600814663951
3175,801,552,1,105,0,3.958852867830424
4190,358,606,1,41,0,11.671309192200557
1070,565,438,1,148,0,1.8904593639575973
19,3263,14,0,10,1,0.005821078431372549
531,618,505,1,105,0,0.8578352180936996
34,3677,1,1,12,1,0.009244154431756389
4000,400,924,1,145,0,9.975062344139651
4,1815,15,1,4,0,0.0022026431718061676
1746,891,435,1,113,0,1.9573991031390134
4341,334,780,1,104,0,12.958208955223881
1440,235,808,1,51,0,6.101694915254237
3822,121,775,1,119,0,31.327868852459016
30,1137,8,0,13,1,0.026362038664323375
3229,586,460,1,63,0,5.500851788756388
1,1663,2,0,3,1,0.0006009615384615385
3358,670,319,1,99,0,5.004470938897168
7,3292,1,1,13,1,0.0021257212268448226
0,2523,1,1,12,1,0.0
4646,109,360,1,104,0,42.236363636363635
2049,293,729,1,91,0,6.969387755102041
40,3568,2,0,17,1,0.011207621182404036
30,3102,2,0,2,1,0.009668063164679342
3263,330,897,1,110,0,9.858006042296072
49,2616,0,0,10,1,0.018723729461215134
14,4066,4,0,19,1,0.0034423407917383822
1588,347,663,1,112,0,4.563218390804598
3718,167,625,1,33,0,22.13095238095238
3327,384,452,1,35,0,8.641558441558441
4685,719,384,1,68,0,6.506944444444445
4889,798,669,1,126,0,6.118898623279099
4311,450,595,1,41,0,9.558758314855876
2522,995,345,1,149,0,2.532128514056225
2261,679,245,1,146,0,3.325
17,2080,13,0,13,1,0.008169149447381067
12,3814,11,0,9,1,0.003145478374836173
1720,220,791,1,96,0,7.782805429864253
21,1749,15,1,20,1,0.012
29,3201,10,1,18,1,0.00905683947532792
35,2610,0,0,12,1,0.013404825737265416
35,3390,8,0,14,1,0.01032143910350929
4310,709,160,1,84,0,6.070422535211268
23,4113,1,0,3,1,0.005590666018473505
8,4210,3,0,8,1,0.00189978627404417
1212,445,689,1,31,0,2.717488789237668
38,3337,8,0,19,1,0.011384062312762133
2894,880,275,1,104,0,3.284903518728717
442,264,143,1,108,0,1.6679245283018869
1320,197,302,1,92,0,6.666666666666667
14,2144,3,0,5,1,0.006526806526806527
3467,556,268,1,106,0,6.224416517055655
1531,856,959,1,86,0,1.7864644107351224
2525,310,952,1,127,0,8.118971061093248
469,611,569,1,71,0,0.7663398692810458
45,1316,12,0,4,1,0.03416856492027335
17,2018,9,0,12,1,0.008420009905894007
4914,349,710,1,117,0,14.04
22,2472,12,1,18,1,0.008896077638495753
3882,361,406,1,41,0,10.723756906077348
10,1897,6,1,5,1,0.005268703898840885
45,4751,5,1,2,1,0.00946969696969697
16,2855,4,0,16,1,0.0056022408963585435
14,2677,9,0,5,1,0.005227781926811053
36,3681,5,1,1,1,0.00977729494839761
440,927,250,1,60,0,0.47413793103448276
34,1508,14,0,5,1,0.02253147779986746
1830,351,855,1,149,0,5.198863636363637
469,612,566,1,134,0,0.765089722675367
15,4529,11,1,4,1,0.0033112582781456954
45,2016,5,1,3,1,0.022310361923648984
4632,918,551,1,88,0,5.040261153427639
4601,577,712,1,143,0,7.960207612456747
3619,869,307,1,125,0,4.159770114942528
598,311,125,1,46,0,1.9166666666666667
24,2539,9,0,13,1,0.009448818897637795
3867,893,703,1,57,1,4.325503355704698
1445,764,862,1,125,0,1.8888888888888888
3896,358,548,1,145,0,10.852367688022284
8,2703,1,1,14,1,0.0029585798816568047
23,1217,11,0,9,1,0.018883415435139574
2708,463,890,1,39,0,5.836206896551724
4,2443,10,0,15,1,0.0016366612111292963
9,4048,8,1,3,1,0.002222771054581378
3972,513,392,1,33,1,7.727626459143969
3,4281,3,0,11,1,0.0007006071929005138
46,4067,2,0,17,1,0.011307767944936086
46,3959,8,0,14,1,0.011616161616161616
2559,503,275,1,79,0,5.0773809523809526
4963,298,477,1,83,1,16.598662207357858
13,1002,2,0,8,1,0.01296111665004985
14,2918,5,0,2,1,0.004796163069544364
3348,971,530,1,73,0,3.4444444444444446
3008,746,730,1,124,0,4.026773761713521
4560,798,335,1,105,0,5.707133917396746
27,2979,8,0,0,1,0.009060402684563758
3,4899,9,0,12,1,0.0006122448979591836
15,2901,4,0,7,1,0.005168849069607168
3734,680,389,1,81,0,5.483113069016153
49,2285,1,0,2,1,0.021434820647419073
3034,479,171,1,33,0,6.320833333333334
2053,515,490,1,80,0,3.9786821705426356
1604,712,384,1,73,0,2.249649368863955
9,3213,13,1,0,1,0.0028002489110143126
1544,152,52,1,119,0,10.091503267973856
3226,782,635,1,76,0,4.120051085568327
37,1337,1,0,1,0,0.02765321375186846
4317,210,323,0,80,0,20.459715639810426
2630,241,116,1,108,0,10.867768595041323
4517,198,558,1,119,0,22.698492462311556
1633,811,534,1,73,0,2.0110837438423643
3585,528,876,1,113,0,6.776937618147448
2271,572,202,1,56,0,3.9633507853403143
9,1441,14,1,3,1,0.0062413314840499305
37,1979,15,1,10,1,0.018686868686868686
46,3407,9,1,17,1,0.013497652582159625
1868,453,117,1,80,0,4.11453744493392
4376,574,724,1,53,1,7.610434782608696
47,4959,13,0,10,1,0.009475806451612903
360,990,852,1,53,0,0.3632694248234107
1513,143,955,1,72,0,10.506944444444445
46,1739,13,0,6,1,0.026436781609195402
3355,445,52,1,132,0,7.522421524663677
1510,440,746,1,57,0,3.4240362811791383
4631,704,677,1,80,0,6.568794326241135
4026,836,655,1,35,0,4.810035842293907
21,1073,13,0,9,1,0.019553072625698324
36,1945,10,0,19,1,0.018499486125385406
2179,784,976,1,34,0,2.775796178343949
14,4899,14,1,1,1,0.002857142857142857
34,4335,13,0,8,1,0.007841328413284132
2808,887,664,1,111,0,3.1621621621621623
18,4193,3,1,17,0,0.004291845493562232
4765,771,255,1,52,0,6.172279792746114
469,201,182,1,91,0,2.3217821782178216
3704,265,977,1,62,0,13.924812030075188
2665,416,605,1,149,0,6.390887290167866
0,4905,7,0,3,1,0.0
1228,883,512,1,52,0,1.3891402714932126
4484,225,542,1,89,0,19.84070796460177
3193,280,447,1,41,0,11.362989323843417
1007,164,216,1,146,0,6.1030303030303035
30,4787,11,0,6,1,0.006265664160401002
32,4177,12,1,3,1,0.007659167065581618
848,862,282,1,105,0,0.9826187717265353
24,2319,11,0,14,1,0.010344827586206896
22,1070,11,0,18,1,0.02054154995331466
4096,187,187,1,140,0,21.78723404255319
1412,584,556,1,105,0,2.4136752136752135
566,905,905,1,109,0,0.6247240618101545
2,4517,3,1,9,1,0.0004426737494466578
24,1626,8,1,8,1,0.014751075599262446
915,610,365,1,76,0,1.4975450081833062
11,3915,2,1,10,1,0.0028089887640449437
1228,197,320,1,76,0,6.202020202020202
945,337,100,1,57,0,2.7958579881656807
45,3248,9,1,2,1,0.013850415512465374
633,419,990,1,149,0,1.5071428571428571
1421,170,146,1,36,0,8.309941520467836
3258,515,604,1,133,1,6.313953488372093
5,2368,5,0,7,1,0.002110595187842972
1,2926,6,1,20,1,0.00034164673727365904
15,2670,0,0,16,1,0.005615874204417821
1836,604,610,1,137,0,3.0347107438016527
33,2198,11,0,6,1,0.015006821282401092
2506,355,681,1,66,0,7.03932584269663
4376,101,167,1,107,0,42.90196078431372
11,4335,3,1,18,1,0.00253690036900369
46,1295,12,0,1,1,0.035493827160493825
2021,834,163,1,30,0,2.4203592814371255
9,1602,3,0,14,1,0.0056144728633811605
28,3716,6,0,8,1,0.007532956685499058
2288,601,550,1,139,0,3.8006644518272426
3,4200,1,0,5,1,0.0007141156867412521
9,2160,8,0,9,1,0.0041647385469689956
834,700,515,1,97,0,1.1897289586305277
2557,959,538,1,140,0,2.6635416666666667
440,899,290,1,47,0,0.4888888888888889
41,4825,4,0,16,1,0.00849564857024451
17,4530,9,0,3,1,0.0037519311410284706
18,2032,7,0,7,0,0.008853910477127398
40,3035,0,0,5,1,0.013175230566534914
3738,681,399,1,100,0,5.480938416422287
16,3850,8,0,13,1,0.004154764996104908
4920,465,148,1,102,0,10.55793991416309
21,2461,15,1,1,1,0.008529650690495532
1,3825,2,0,17,1,0.00026136957658128593
13,2913,13,0,1,1,0.004461221688400824
3914,835,188,1,100,0,4.681818181818182
0,4760,13,0,8,1,0.0
5,2395,7,0,6,1,0.002086811352253756
2275,145,537,1,125,0,15.582191780821917
31,4346,6,0,0,1,0.007131354957441914
36,2137,0,0,7,1,0.01683816651075772
44,1672,0,1,17,1,0.02630005977286312
11,4368,5,1,6,1,0.0025177386129549098
1919,235,352,0,56,0,8.13135593220339
7,3972,6,0,1,1,0.0017618927762396174
9,3817,2,0,13,1,0.002357255107386066
11,3803,13,1,17,1,0.0028916929547844372
6,2780,7,0,13,1,0.002157497303128371
37,4682,10,1,16,1,0.00790091821481956
2066,559,485,1,102,0,3.6892857142857145
38,1877,0,0,8,1,0.02023429179978701
1045,995,645,0,148,0,1.0491967871485943
4670,977,165,1,124,0,4.775051124744376
3,3121,5,0,4,1,0.0009609224855861628
4464,978,671,0,36,0,4.559754851889683
4601,650,145,1,73,0,7.067588325652841
3803,602,920,1,35,0,6.306799336650083
5,3121,4,0,20,1,0.0016015374759769379
29,1674,8,0,10,1,0.017313432835820895
498,983,879,1,129,1,0.5060975609756098
964,184,754,1,133,1,5.210810810810811
4715,763,430,1,144,0,6.1714659685863875
22,2281,12,0,4,1,0.009640666082383873
16,1652,2,0,9,1,0.009679370840895343
2652,602,584,1,91,0,4.398009950248756
647,421,438,1,94,0,1.533175355450237
700,102,727,1,106,1,6.796116504854369
23,3965,8,1,2,1,0.005799293998991427
1522,916,325,1,82,0,1.6597600872410032
19,4365,5,1,11,1,0.004351809436555199
4148,154,466,1,110,0,26.761290322580646
39,2454,0,0,14,1,0.015885947046843176
7,4544,12,0,1,1,0.0015401540154015402
47,1020,8,0,16,1,0.04603330068560235
4383,354,578,1,90,0,12.346478873239437
3574,374,298,0,38,0,9.530666666666667
46,1699,9,0,9,1,0.027058823529411764
23,3958,13,1,4,1,0.005809547865622632
2,4367,12,1,14,1,0.0004578754578754579
48,2190,1,0,11,1,0.02190780465540849
4752,799,241,1,73,0,5.94
993,581,436,1,115,0,1.7061855670103092
33,3069,0,0,18,1,0.010749185667752443
4549,282,900,1,94,0,16.074204946996467
804,789,754,1,136,0,1.0177215189873419
15,1838,6,0,9,0,0.008156606851549755
2411,701,372,1,97,0,3.4344729344729346
6,1368,3,0,4,1,0.004382761139517896
3,3484,6,1,17,1,0.000860832137733142
1403,514,709,1,57,0,2.724271844660194
46,1314,2,0,1,1,0.0349809885931559
29,4935,13,0,3,1,0.0058752025931928685
1814,313,890,1,146,0,5.777070063694268
7,3251,4,0,13,1,0.002152521525215252
40,3878,15,0,15,1,0.010311936065996391
3703,103,953,1,122,0,35.60576923076923
8,4628,1,0,11,1,0.0017282350399654353
40,4161,9,1,16,1,0.009610764055742432
3109,958,77,1,91,0,3.2419186652763297
13,3484,4,0,5,1,0.0037302725968436155
1055,361,87,1,39,0,2.914364640883978
3636,865,93,1,98,0,4.1986143187066975
31,4832,12,0,7,1,0.006414235464514794
1086,219,814,1,118,0,4.9363636363636365
3,3130,6,0,6,1,0.0009581603321622484
24,1630,14,0,0,1,0.014714898835070508
49,1895,8,0,5,1,0.025843881856540084
3873,685,161,1,53,0,5.645772594752186
9,3544,6,0,20,1,0.002538787023977433
15,2245,0,0,3,1,0.006678539626001781
4206,983,733,1,60,0,4.274390243902439
2214,760,433,1,57,0,2.909329829172142
44,3842,0,0,14,1,0.011449388498568826
2670,392,637,1,38,0,6.793893129770993
1656,512,824,1,62,0,3.2280701754385963
4991,927,434,1,128,0,5.3782327586206895
48,3458,14,0,19,1,0.013876843018213356
3446,752,632,0,76,0,4.576361221779549
19,3332,6,1,16,1,0.005700570057005701
2127,401,849,1,133,0,5.291044776119403
26,3548,0,0,1,1,0.007326007326007326
3721,131,707,0,127,0,28.189393939393938
2168,632,671,1,122,0,3.424960505529226
15,4680,4,1,20,1,0.003204443494979705
325,452,467,1,135,0,0.717439293598234
39,2778,10,0,18,1,0.014033825116948543
48,2469,4,0,18,1,0.019433198380566803
3399,452,466,1,103,0,7.503311258278146
27,1402,4,1,15,1,0.01924447612259444
16,4454,6,0,3,1,0.003591470258136925
2845,970,571,1,128,0,2.929969104016478
4219,870,279,1,51,0,4.843857634902411
3489,164,106,1,80,1,21.145454545454545
5,3737,6,0,2,1,0.001337613697164259
24,3161,1,0,2,1,0.007590132827324478
3,2856,13,0,10,1,0.0010500525026251313
41,2684,4,0,14,1,0.015270018621973929
31,2804,14,0,0,1,0.01105169340463458
1444,843,462,1,143,0,1.7109004739336493
459,668,867,1,74,0,0.6860986547085202
3449,148,214,1,90,0,23.14765100671141
1,2627,8,0,8,1,0.000380517503805175
8,4908,10,0,2,1,0.0016296598085149725
6,2913,2,0,12,1,0.002059025394646534
43,1416,2,0,5,0,0.030345800988002825
32,3742,10,0,7,0,0.008549292011755277
7,1779,6,0,12,1,0.003932584269662922
37,1201,5,0,8,1,0.030782029950083195
2,4985,3,1,16,1,0.00040112314480545525
43,2024,3,0,6,1,0.02123456790123457
4393,783,575,1,89,0,5.603316326530612
5,4597,15,0,20,1,0.001087429317094389
3739,275,636,1,96,0,13.547101449275363
3887,339,826,1,117,0,11.43235294117647
1241,968,577,1,61,0,1.280701754385965
2175,686,818,1,73,0,3.165938864628821
4761,836,701,1,105,0,5.688172043010753
800,512,931,1,91,0,1.5594541910331383
426,473,832,0,48,0,0.8987341772151899
1778,329,694,1,51,0,5.387878787878788
3298,115,845,1,116,0,28.43103448275862
3617,683,203,1,63,0,5.288011695906433
4974,242,385,1,39,0,20.469135802469136
35,3419,8,0,1,1,0.01023391812865497
432,262,179,1,99,0,1.6425855513307985
2182,778,911,1,118,0,2.8010269576379976
4456,398,713,1,62,0,11.167919799498748
32,3267,2,1,19,1,0.009791921664626682
593,811,720,1,88,0,0.7302955665024631
25,2833,12,0,17,1,0.008821453775582216
4002,381,439,1,33,0,10.476439790575917
4079,606,675,1,114,0,6.71993410214168
27,3071,15,1,18,1,0.0087890625
4346,867,89,0,55,0,5.006912442396313
1825,798,690,1,81,0,2.2841051314142677
3252,873,449,1,33,0,3.720823798627002
1,3756,3,1,1,1,0.00026616981634282674
23,2099,8,0,10,1,0.010952380952380953
1449,461,896,1,55,0,3.1363636363636362
4663,857,639,1,47,0,5.434731934731935
34,4934,3,0,6,1,0.006889564336372847
11,3183,10,0,10,1,0.003454773869346734
10,2653,7,1,18,1,0.0037678975131876413
2131,981,566,1,43,0,2.170061099796334
31,3125,8,1,20,1,0.009916826615483045
48,2997,9,1,10,1,0.016010673782521682
43,4661,2,0,3,1,0.009223509223509223
33,4412,10,0,6,1,0.007477906186267845
13,2615,9,0,11,1,0.004969418960244648
