profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake,followers_following_ratio
1,0.439432761966208,1,0.0031198091858559,0,0,0,0,0,13,56,1,0.22807017543859648
0,0.2637851642567588,1,0.2637851642567588,0,0,0,0,9,48,44,1,1.0666666666666667
0,0.1517124347008007,1,0.0,0,0,0,0,1,13,22,1,0.5652173913043478
0,0.0224530385706935,1,0.0161661877708993,0,0,0,0,13,144,493,1,0.291497975708502
0,0.3999072980838075,1,0.0,0,0,0,0,0,23,48,1,0.46938775510204084
0,0.0110404840444578,1,0.0,0,0,0,0,3,86,60,1,1.4098360655737705
0,0.2198773137999694,1,0.0,0,0,0,0,0,36,85,1,0.4186046511627907
0,0.4107606072507445,1,0.1615212145014889,0,0,0,0,12,114,622,1,0.18298555377207062
0,0.2789924071728968,1,0.0,0,0,0,0,0,7,19,1,0.35
1,0.7988668370940866,1,0.0028329072647836,0,12,0,0,3,75,167,1,0.44642857142857145
0,0.3381781663003567,1,0.2061600262609348,0,0,0,0,7,217,1529,1,0.14183006535947712
1,0.2547972571413782,3,0.0,0,0,0,0,47,95,707,1,0.134180790960452
0,0.5538163365772194,1,0.0,0,2,0,0,0,50,80,1,0.6172839506172839
0,0.2965824166345453,1,0.0462302897992091,0,0,0,0,0,16,0,1,16.0
0,0.0,1,0.0,0,0,0,0,0,15,4,1,3.0
0,0.1164274631327494,1,0.0,0,0,0,0,7,40,65,1,0.6060606060606061
0,0.4738560300917956,1,0.0,0,0,0,0,2,9,34,1,0.2571428571428571
0,0.237685051353537,1,0.0,0,0,0,0,2,127,125,1,1.007936507936508
0,0.5980334460791521,1,0.0,0,0,0,1,4,5,14,1,0.3333333333333333
0,0.0687406364136237,1,0.0,0,0,0,0,0,48,2,1,16.0
1,0.565835263794499,0,0.0,0,0,0,1,6,9,81,1,0.10975609756097561
0,0.3271480693078576,1,0.0,0,0,0,0,1,91,334,1,0.2716417910447761
0,0.2254348318614136,1,0.0,0,0,0,1,0,5,73,1,0.06756756756756757
0,0.4074552710160611,1,0.0,0,0,0,0,1,45,86,1,0.5172413793103449
0,0.3969795189417172,1,0.2885203322309554,0,0,0,0,7,54,169,1,0.3176470588235294
0,0.3977210773618548,1,0.0,0,0,0,0,0,47,8,1,5.222222222222222
0,0.0729225991551227,1,0.0,0,0,0,0,0,47,97,1,0.47959183673469385
0,0.1111035319975273,1,0.0,0,0,0,0,0,0,0,1,0.0
0,0.0,1,0.0,0,0,0,0,0,15,1,1,7.5
0,0.3841027305046726,1,0.0,0,0,0,0,0,21,41,1,0.5
0,0.3370859757793157,1,0.0,0,0,0,0,0,58,32,1,1.7575757575757576
0,0.5641898730570482,1,0.0,0,0,0,0,0,2,0,1,2.0
1,0.6062150257403465,0,0.0,0,9,0,1,2,73,166,1,0.437125748502994
0,0.2239129942097611,1,0.0,0,0,0,0,0,0,9,1,0.0
0,0.4067685579384543,1,0.0,0,0,0,0,2,253,451,1,0.5597345132743363
0,0.0231911954862634,0,0.0,0,0,0,0,0,132,310,1,0.42443729903536975
0,0.5935004347026984,0,0.0,0,0,0,0,0,50,39,1,1.25
0,0.3437779953865817,1,0.2445551339384978,0,0,0,0,0,25,25,1,0.9615384615384616
0,0.2849222530628106,1,0.0,0,0,0,0,20,84,747,1,0.11229946524064172
1,0.197569012007495,0,0.0,0,29,0,1,4,614,728,1,0.8422496570644719
0,0.3112933599288736,2,0.0,0,0,0,0,0,52,133,1,0.3880597014925373
1,0.3002687645232967,1,0.0670250193643956,0,50,0,0,26,357,2018,1,0.17682020802377416
0,0.2641795154944065,1,0.0,0,0,0,0,3,178,856,1,0.20770128354725786
0,0.1188986539388091,0,0.0,0,0,0,1,1,39,179,1,0.21666666666666667
0,0.2916287462280578,1,0.0,0,0,0,0,0,16,42,1,0.37209302325581395
0,0.2779361462935028,0,0.0,0,0,0,1,4,23,39,1,0.575
1,0.5278368719106626,1,0.2744902247208209,0,0,0,0,44,83,166,1,0.49700598802395207
0,0.0592039697194464,1,0.0,0,0,0,0,0,49,58,1,0.8305084745762712
0,0.2133669178213872,1,0.0,0,0,0,0,2,124,133,1,0.9253731343283582
0,0.0,0,0.0,0,0,0,1,0,0,72,1,0.0
0,0.509934571368531,1,0.2685841430872975,0,0,0,0,1,43,20,1,2.0476190476190474
0,0.31,1,0.31,1,0,0,0,0,30,25,1,1.1538461538461537
0,0.2030392868655564,1,0.0,0,0,0,0,0,19,6,1,2.7142857142857144
0,0.411260478527141,1,0.2375311796070464,0,14,0,0,1,54,315,1,0.17088607594936708
0,0.8733466734175942,1,0.8669334683518837,0,4,0,0,4,54,67,1,0.7941176470588235
0,0.0,1,0.0,0,0,0,0,4,459,2806,1,0.16351977199857498
0,0.4107159958212966,1,0.0,0,0,0,0,0,5,35,1,0.1388888888888889
0,0.4,0,0.0,0,0,0,1,0,22,82,1,0.26506024096385544
1,0.3492727092702262,0,0.0,0,0,0,0,1,9,55,1,0.16071428571428573
1,0.2036789844473484,1,0.0,0,0,0,1,4,45,62,1,0.7142857142857143
1,0.6413598242842218,1,0.0,0,0,0,0,2,67,31,1,2.09375
0,0.1871485181513811,1,0.0,0,0,0,0,0,95,322,1,0.29411764705882354
0,0.1881376039455176,1,0.0,0,0,0,0,0,50,58,1,0.847457627118644
1,0.3459086655063533,1,0.0,0,3,0,0,4,63,162,1,0.38650306748466257
0,0.1912657786190763,1,0.0,0,0,0,0,0,2,9,1,0.2
0,0.5676009261395222,1,0.0,0,9,0,0,0,56,74,1,0.7466666666666667
0,0.2291979226755837,1,0.1650225043264203,0,0,0,0,6,154,429,1,0.3581395348837209
0,0.606151044792417,1,0.0,0,0,0,1,14,15,58,1,0.2542372881355932
0,0.1256964175082293,1,0.0,0,0,0,0,1,1,1,1,0.5
1,0.4304825513284173,1,0.0523459676937047,0,0,0,0,0,13,56,1,0.22807017543859648
1,0.059003915139182,0,0.0,0,0,0,1,2,2,79,1,0.025
0,0.2999154493656038,1,0.0634398875635805,0,1,0,0,0,34,39,1,0.85
1,0.0,1,0.0,0,5,0,0,2,32,134,1,0.23703703703703705
0,0.4518535885776627,1,0.4437071771553255,0,0,0,0,1,38,20,1,1.8095238095238095
0,0.0804893274867337,1,0.0,0,0,0,0,0,24,9,1,2.4
1,0.417467202916912,0,0.0,0,0,0,1,0,19,76,1,0.24675324675324675
0,0.3470689330762911,1,0.0,0,0,0,0,0,24,27,1,0.8571428571428571
0,0.3987731610901792,1,0.3366971540461951,0,0,0,0,0,5,17,1,0.2777777777777778
1,0.307466649105794,1,0.307466649105794,0,0,0,0,3,92,452,1,0.20309050772626933
0,0.1606514237024065,0,0.0,0,0,0,1,3,19,213,1,0.08878504672897196
0,0.4310427327407383,1,0.3582906903704692,0,0,0,0,0,34,25,1,1.3076923076923077
0,0.2099759464126963,1,0.0,0,9,0,0,6,254,415,1,0.6105769230769231
0,0.2713664799959971,0,0.0,0,0,0,0,4,21,217,1,0.0963302752293578
0,0.2176776537190983,1,0.0,0,0,0,0,22,194,853,1,0.22716627634660422
0,0.0,2,0.0,0,0,0,0,0,12,5,1,2.0
0,0.3498517107658448,1,0.3027038976969634,0,0,0,0,11,48,45,1,1.0434782608695652
1,0.4002815699861476,0,0.0,0,4,0,0,5,66,161,1,0.4074074074074074
0,0.4417328534006898,2,0.0,0,0,0,0,0,43,4,1,8.6
0,0.5505105113196448,1,0.0,0,0,0,0,0,12,30,1,0.3870967741935484
0,0.33,0,0.0,0,0,0,0,0,41,227,1,0.17982456140350878
0,0.1906405559847991,0,0.0,0,0,0,1,7,1,209,1,0.004761904761904762
0,0.1828723665442861,0,0.1143618327214307,0,97,0,1,2,4,32,1,0.12121212121212122
0,0.4522720428254506,1,0.3628799286242489,0,0,0,0,0,33,25,1,1.2692307692307692
1,0.5469306137533047,0,0.4149128793990587,0,8,0,0,21,361,2152,1,0.1676730143985137
0,0.2780146069965875,1,0.0,0,0,0,0,2,56,42,1,1.302325581395349
1,0.2616895956672015,0,0.1245135082640868,0,0,0,1,1,5,56,1,0.08771929824561403
0,0.4,1,0.0,0,0,0,0,0,23,48,1,0.46938775510204084
0,0.168785015287417,1,0.0,0,39,0,0,18,355,2208,1,0.16070620190131282
0,0.0,1,0.0,0,5,0,0,0,50,33,1,1.4705882352941178
0,0.5042291749222682,1,0.0211458746113405,0,0,0,0,0,82,139,1,0.5857142857142857
0,0.1863275868290968,1,0.2145590393789599,0,1,0,1,1,11,763,1,0.014397905759162303
0,0.5688273544701479,1,0.3348615475578328,0,5,0,0,0,34,43,1,0.7727272727272727
0,0.3714694290585601,1,0.0,0,0,0,0,0,16,26,1,0.5925925925925926
0,0.4805508647878602,1,0.3379238732321682,0,0,0,0,0,10,1,1,5.0
0,0.4574795735998021,1,0.0,0,0,0,0,1,44,83,1,0.5238095238095238
0,0.4886459572004173,1,0.0,0,8,0,0,0,58,69,1,0.8285714285714286
0,0.4475511226552616,1,0.4027351642142034,0,0,0,0,2,39,18,1,2.0526315789473686
0,0.5859086711378259,1,0.0,0,0,0,0,0,1,0,1,1.0
0,0.3174866603698087,1,0.0,0,1,0,0,0,53,29,1,1.7666666666666666
0,0.3364800325597721,1,0.0,0,0,0,0,0,40,235,1,0.1694915254237288
0,0.5214162347121616,1,0.0,0,0,0,0,0,13,31,1,0.40625
0,0.0140044236591976,0,0.0,0,0,0,0,0,0,0,1,0.0
0,0.3304135165245075,1,0.0,0,0,0,0,6,140,424,1,0.32941176470588235
0,0.390656480194483,1,0.2098373568599705,0,0,0,0,0,18,0,1,18.0
0,0.2532113453393529,1,0.158584934927801,0,0,0,0,6,86,102,1,0.8349514563106796
0,0.2199359497858757,1,0.3298238619111581,0,0,0,0,0,48,0,1,48.0
1,0.29733656454983,0,0.0,0,0,0,0,7,532,469,1,1.1319148936170214
0,0.215614556212545,0,0.0,0,0,0,0,0,52,77,1,0.6666666666666666
0,0.46527357362145,1,0.1783151652282749,0,0,0,0,0,78,759,1,0.10263157894736842
0,0.063064522345493,1,0.0,0,0,0,0,0,16,25,1,0.6153846153846154
0,0.2253338756649879,1,0.0,0,0,0,0,7,210,471,1,0.4449152542372881
0,0.1044391009834059,1,0.0,0,0,0,0,0,48,1,1,24.0
0,0.0987054807726224,1,0.0,0,43,0,1,13,9,49,1,0.18
0,0.1308312247305552,1,0.0,0,0,0,0,0,48,1,1,24.0
0,0.0,1,0.0,0,0,0,0,0,12,4,1,2.4
0,0.4896053106897587,1,0.0,0,0,0,0,0,50,47,1,1.0416666666666667
0,0.1444092000022662,1,0.0,0,0,0,0,0,46,95,1,0.4791666666666667
0,0.1821828903356147,1,0.0,0,0,0,0,0,93,22,1,4.043478260869565
0,0.4369447997800159,1,0.0,0,6,0,0,0,59,67,1,0.8676470588235294
0,0.5503757671627371,1,0.0,0,0,0,0,0,10,31,1,0.3125
0,0.194539393774289,1,0.1002136359921503,0,0,0,0,0,14,22,1,0.6086956521739131
0,0.0,1,0.0,0,0,0,0,0,48,127,1,0.375
0,0.3869503639041209,1,0.1239716739589564,0,0,0,0,6,39,17,1,2.1666666666666665
0,0.2115945755236404,1,0.0,0,0,0,0,0,34,220,1,0.15384615384615385
0,0.2898120297781427,1,0.0,0,0,0,0,0,46,92,1,0.4946236559139785
0,0.1583448373349602,0,0.0,0,0,0,0,0,0,1,1,0.0
0,0.4274842927554912,1,0.0,0,0,0,0,2,266,444,1,0.597752808988764
0,0.2663168843082756,1,0.0,0,2,0,0,0,53,29,1,1.7666666666666666
0,0.0574299432273134,1,0.0,0,2,0,0,0,57,76,1,0.7402597402597403
0,0.4401158830387561,1,0.0452607368372014,0,0,0,0,0,38,40,1,0.926829268292683
0,0.1610322759654359,1,0.0867581383574231,0,0,0,0,0,49,1,1,24.5
0,0.3044101984937725,1,0.3021234615139522,0,0,0,0,0,25,86,1,0.28735632183908044
1,0.4739006854775142,3,0.0,0,22,0,0,13,156,310,1,0.5016077170418006
1,0.3377535716438627,0,0.0,0,0,0,0,8,291,446,1,0.6510067114093959
1,0.2021014263056084,1,0.2127383434795878,0,0,0,0,20,200,162,1,1.2269938650306749
1,0.5193278365601779,1,0.3745340227164973,0,0,0,1,111,28,260,1,0.10727969348659004
0,0.0,1,0.0,0,20,0,0,120,270,1107,1,0.24368231046931407
0,0.8650559679171751,0,0.0,0,0,0,0,0,38,67,1,0.5588235294117647
1,0.3899520014677788,2,0.0966086684402326,0,0,0,0,17,84,720,1,0.11650485436893204
0,0.4011280745605579,0,0.0,0,0,0,1,1,0,226,1,0.0
0,0.0,1,0.0,0,0,0,0,0,16,1,1,8.0
1,0.3082477708853505,1,0.2798186300652861,0,0,0,0,5,137,1393,1,0.09827833572453372
0,0.2869773595931503,1,0.2430359582932319,0,0,0,0,0,16,23,1,0.6666666666666666
0,0.4331195555616398,1,0.2752177775344055,0,0,0,0,0,34,24,1,1.36
0,0.0798233315728681,1,0.0,0,0,0,0,10,283,874,1,0.32342857142857145
0,0.0631412210351576,1,0.0,0,0,0,0,0,2,29,1,0.06666666666666667
0,0.0533724313499173,1,0.0,0,0,0,0,0,51,0,1,51.0
0,0.298032126379613,1,0.3335012747339825,0,1,0,1,3,27,721,1,0.037396121883656507
0,0.2751653271910278,2,0.0,0,0,0,0,0,15,1,1,7.5
0,0.4243440721279709,1,0.4164886167501526,0,0,0,0,0,72,433,1,0.16589861751152074
0,0.1316559489927085,1,0.0870538597299485,0,0,0,0,0,48,0,1,48.0
0,0.5403708664796314,1,0.1519116784947464,0,0,0,0,0,46,21,1,2.090909090909091
0,0.3261837188470914,1,0.0,0,0,0,0,0,91,66,1,1.3582089552238805
0,0.2200025589985932,1,0.0,0,0,0,0,0,48,2,1,16.0
0,0.0,1,0.0,0,0,0,0,0,15,2,1,5.0
0,0.113458827838414,1,0.0,0,0,0,0,0,0,0,1,0.0
1,0.437081659125056,1,0.0208284091913412,0,4,0,0,6,65,161,1,0.4012345679012346
0,0.3772472254694515,1,0.0,0,0,0,0,1,93,377,1,0.24603174603174602
0,0.2690152774382449,1,0.0,0,0,0,0,0,7,19,1,0.35
0,0.5665989003897799,1,0.1308194665181791,0,0,0,0,0,80,11,1,6.666666666666667
0,0.4920703155752314,1,0.3370637902949461,0,0,0,0,1,42,19,1,2.1
0,0.4248311441882896,0,0.0,0,0,0,1,3,328,1296,1,0.2528912875867386
0,0.4478910960149826,1,0.0434010280824047,0,0,0,0,1,51,135,1,0.375
0,0.0814361508819191,1,0.0,0,1,0,0,0,57,75,1,0.75
1,0.1231469330570487,1,0.0,0,85,0,0,39,401,371,1,1.0779569892473118
0,0.5738192472495728,1,0.0,0,0,0,0,3,93,339,1,0.2735294117647059
0,0.5309809217292536,1,0.1111355417572856,0,0,0,0,0,48,132,1,0.3609022556390977
0,0.536773365080511,1,0.1838668254025549,0,0,0,0,4,76,147,1,0.5135135135135135
0,0.3927478104155396,1,0.0,0,0,0,0,0,39,151,1,0.2565789473684211
0,0.3440362963302724,1,0.1524129411225085,0,0,0,0,0,16,25,1,0.6153846153846154
1,0.14612372077298,0,0.0,0,0,0,0,0,61,153,1,0.3961038961038961
0,0.3818933700663289,1,0.0,0,0,0,0,0,12,0,1,12.0
0,0.2447566394469896,1,0.0,0,0,0,0,0,35,63,1,0.546875
1,0.2132083937393764,1,0.1864167874787528,0,0,0,1,3,16,105,1,0.1509433962264151
0,0.4517676139891792,1,0.0,0,0,0,0,18,207,804,1,0.2571428571428571
0,0.2453793382688019,1,0.0,0,9,0,1,2,321,422,1,0.7588652482269503
0,0.1822959467921545,1,0.0,0,0,0,0,0,36,616,1,0.05834683954619125
1,0.2950166207747831,2,0.168496326929112,0,0,0,0,4,59,165,1,0.35542168674698793
0,0.1480631497728265,1,0.0,0,0,0,0,0,50,58,1,0.847457627118644
0,0.4835903131655116,1,0.0,0,0,0,0,0,26,46,1,0.5531914893617021
0,0.064883981609948,0,0.064883981609948,0,46,0,1,3,11,40,1,0.2682926829268293
0,0.273481625685694,1,0.0,0,0,0,1,0,3,40,1,0.07317073170731707
0,0.4127734327108301,1,0.0,0,0,0,0,0,184,821,1,0.22384428223844283
1,0.2606430229213963,1,0.2606430229213963,0,0,0,0,5,99,459,1,0.21521739130434783
0,0.25,1,0.0,0,0,0,0,0,2,2,1,0.6666666666666666
0,0.1585810163646857,0,0.0,0,0,0,1,0,8,161,1,0.04938271604938271
0,0.1215232778566267,1,0.0,0,0,0,0,0,32,217,1,0.14678899082568808
0,0.3238038765165966,1,0.0,0,0,0,0,8,39,17,1,2.1666666666666665
1,0.3015945827280774,1,0.2981148974977872,0,0,0,0,5,115,1348,1,0.08524833209785027
0,0.5581019032512209,1,0.5343057097536628,0,0,0,0,1,32,112,1,0.2831858407079646
0,0.4577695735999539,1,0.0,0,3,0,0,3,72,152,1,0.47058823529411764
1,0.3184578854056614,1,0.210639647402035,0,0,0,1,3,183,196,1,0.9289340101522843
0,0.1692510319852399,1,0.0,0,0,0,0,0,42,144,1,0.2896551724137931
1,0.4013430873815881,1,0.0,0,12,0,0,6,156,837,1,0.18615751789976134
0,0.266846598437083,1,0.1921288907235163,0,0,0,0,4,44,14,1,2.933333333333333
0,0.3135247983084563,1,0.3564752016915437,0,0,0,0,0,6,14,1,0.4
1,0.1358738166673364,1,0.0,0,0,0,1,6,4,23,1,0.16666666666666666
0,0.5426230347311594,1,0.2122949421147343,0,0,0,0,0,33,24,1,1.32
0,0.2707510928693011,1,0.0,0,0,0,0,0,40,148,1,0.2684563758389262
0,0.1869314406752796,2,0.0,0,13,0,1,5,280,296,1,0.9427609427609428
1,0.4045800976987715,1,0.0,0,10,0,0,11,129,306,1,0.4201954397394137
0,0.3903059162821988,1,0.2408476832014399,0,0,0,0,0,27,26,1,1.0
0,0.2305554492372232,1,0.0,0,0,0,0,15,72,6,1,10.285714285714286
0,0.0274372799725584,2,0.0,0,0,0,0,0,50,1,1,25.0
0,0.2045124085729194,1,0.1521061714267643,0,0,0,0,0,115,657,1,0.17477203647416414
0,0.1075290134153487,1,0.0,0,0,0,1,1,36,177,1,0.20224719101123595
0,0.2117986097583954,1,0.0,0,0,0,0,0,0,10,1,0.0
0,0.2701220625648149,1,0.0,0,0,0,0,0,49,0,1,49.0
0,0.0801088242427943,1,0.0,0,15,0,1,3,440,414,1,1.0602409638554218
1,0.3790826661926224,1,0.0,0,1,0,0,0,40,232,1,0.17167381974248927
0,0.0,1,0.0,0,0,0,1,0,0,828,1,0.0
0,0.4065505325259894,1,0.0,0,0,0,0,0,24,27,1,0.8571428571428571
0,0.311973087384147,1,0.036053825231706,0,0,0,0,0,77,647,1,0.11882716049382716
1,0.2121302418840575,1,0.0,0,0,0,0,17,76,62,1,1.2063492063492063
0,0.363590878215619,1,0.0,0,0,0,0,0,54,44,1,1.2
1,0.0084167600661685,1,0.0063125700496263,0,43,0,0,20,6,47,1,0.125
0,0.3313299294914882,1,0.0,0,0,0,0,0,17,45,1,0.3695652173913043
0,0.3189917147665831,2,0.0,0,0,0,0,0,52,133,1,0.3880597014925373
1,0.2047489434350552,0,0.1778082929830743,0,11,0,0,59,69,56,1,1.2105263157894737
0,0.3975748429573413,1,0.0,0,0,0,0,0,21,44,1,0.4666666666666667
0,0.2399000761804064,1,0.0,0,0,0,0,1,14,21,1,0.6363636363636364
0,0.1876038623295137,1,0.1752077246590274,0,55,0,0,4,14,43,1,0.3181818181818182
0,0.0,1,0.0,0,0,0,0,0,367,2684,1,0.1366852886405959
0,0.1641131072357609,3,0.0,0,0,0,0,89,166,780,1,0.21254801536491677
0,0.0552602209705235,1,0.0,0,0,0,0,0,50,55,1,0.8928571428571429
0,0.44,1,0.0,0,0,0,0,0,8,5,1,1.3333333333333333
0,0.3766256874674362,1,0.0,0,0,0,0,0,22,46,1,0.46808510638297873
0,0.1745208249806245,1,0.0,0,0,0,0,0,61,64,1,0.9384615384615385
0,0.42088706448191,1,0.0,0,0,0,0,3,35,20,1,1.6666666666666667
0,0.3957008236307849,1,0.3542677648410466,0,0,0,0,6,44,66,1,0.6567164179104478
0,0.1296764727001796,1,0.0157879291423984,0,0,0,0,0,23,26,1,0.8518518518518519
0,0.0082917553426874,1,0.0082917553426874,0,34,0,1,0,15,16,1,0.8823529411764706
0,0.1996091960542813,0,0.0,0,0,0,0,1,41,194,1,0.21025641025641026
0,0.1114392344417859,1,0.0,0,0,0,1,1,37,178,1,0.20670391061452514
0,0.4256582621942018,1,0.0,0,0,0,0,0,68,615,1,0.11038961038961038
1,0.0,0,0.0,0,41,0,1,12,8,43,1,0.18181818181818182
0,0.5491936832667387,1,0.0,0,0,0,0,0,2,0,1,2.0
0,0.2614008278028887,1,0.0,0,0,0,0,0,46,46,1,0.9787234042553191
0,0.2812174892672524,1,0.0,0,0,0,0,0,15,0,1,15.0
0,0.0,0,0.0,0,0,0,1,0,0,72,1,0.0
0,0.3722399948157202,1,0.3566799961117902,0,0,0,0,0,30,26,1,1.1111111111111112
0,0.3626046943552526,1,0.0,0,0,0,0,1,120,176,1,0.6779661016949152
1,0.5397395916093877,1,0.0,0,6,0,0,3,188,814,1,0.23067484662576687
0,0.7772507027097465,1,0.8630009369463286,0,0,0,0,5,51,66,1,0.7611940298507462
0,0.0,1,0.0,0,0,0,0,0,16,1,1,8.0
0,0.3789106935698435,1,0.0,0,0,0,0,0,22,46,1,0.46808510638297873
0,0.5494406459890842,0,0.2006867621850039,0,0,0,0,7,48,42,1,1.1162790697674418
0,0.3147683847507899,1,0.0,0,0,0,0,0,5,4,1,1.0
0,0.1370237267535533,0,0.0,0,0,0,0,0,37,4,1,7.4
0,0.4490576571168626,1,0.0,0,0,0,0,2,3,12,1,0.23076923076923078
0,0.4994002401697528,1,0.0,0,0,0,0,15,209,802,1,0.2602739726027397
0,0.3398642976004534,1,0.0,0,0,0,0,1,14,22,1,0.6086956521739131
1,0.3621476080479817,1,0.0,0,36,0,1,0,2,16,1,0.11764705882352941
0,0.4688317518444491,1,0.0,0,0,0,0,0,46,84,1,0.5411764705882353
0,0.1270881380925642,1,0.0,0,4,0,0,0,49,29,1,1.6333333333333333
0,0.2473865737120862,1,0.0,0,0,0,0,0,11,19,1,0.55
1,0.5562958587773543,0,0.0,0,0,0,1,6,9,81,1,0.10975609756097561
1,0.3942151774540454,1,0.0,0,0,0,0,0,51,138,1,0.3669064748201439
0,0.5179064441967645,0,0.0,0,0,0,0,0,26,46,1,0.5531914893617021
1,0.4348209400701209,1,0.0,0,5,0,0,5,66,161,1,0.4074074074074074
1,0.5009933034577037,1,0.0,0,0,0,1,0,11,77,1,0.14102564102564102
0,0.1807095071474677,1,0.0,0,0,0,0,0,12,21,1,0.5454545454545454
0,0.5016118004261202,1,0.0,0,0,0,0,1,33,22,1,1.434782608695652
0,0.3065123169355875,1,0.0,0,18,0,0,1,16,61,1,0.25806451612903225
0,0.4174897644040038,1,0.230442681885099,0,13,0,0,1,54,316,1,0.17034700315457413
0,0.1209588147380059,1,0.0,0,0,0,0,0,23,9,1,2.3
1,0.0,0,0.0,0,38,0,1,2,13,37,1,0.34210526315789475
0,0.006589463714793,0,0.006589463714793,0,39,0,1,3,12,38,1,0.3076923076923077
1,0.2900177427733839,1,0.2428824896762626,0,0,0,0,2,112,134,1,0.8296296296296296
0,0.8254487056777036,1,0.0,0,0,0,0,0,76,23,1,3.1666666666666665
1,0.4251989729336064,1,0.2241958220922651,0,0,0,0,34,91,763,1,0.11910994764397906
0,0.0681999861777936,1,0.1022999792666904,0,0,0,0,0,51,0,1,51.0
0,0.2415442956296746,0,0.0,0,0,0,1,3,5,24,1,0.2
0,0.2591646930078566,1,0.0975177629292899,0,0,0,0,4,153,452,1,0.33774834437086093
0,0.0,0,0.0,0,0,0,0,7,536,2910,1,0.18412916523531433
0,0.211236912640324,0,0.0,0,0,0,1,8,1,213,1,0.004672897196261682
0,0.6227158137733145,1,0.0,0,0,0,0,0,30,22,1,1.3043478260869565
0,0.0,2,0.0,0,0,0,0,0,12,5,1,2.0
0,0.4825209320489878,1,0.0,0,0,0,0,0,46,84,1,0.5411764705882353
0,0.411272512139996,1,0.2756845841779015,0,0,0,0,0,47,9,1,4.7
1,0.5368841716006835,1,0.3451451775215037,0,0,0,0,16,323,2229,1,0.14484304932735426
1,0.392301445807372,1,0.0829368192237816,0,0,0,0,9,190,1464,1,0.1296928327645051
0,0.085121842597063,0,0.0,0,0,0,1,0,1,59,1,0.016666666666666666
0,0.331001844382164,1,0.078098751204122,0,0,0,0,0,16,0,1,16.0
1,0.2766435470849126,0,0.0,0,6,0,0,9,561,465,1,1.203862660944206
0,0.2507073148230672,1,0.1777774421182825,0,41,0,1,1,0,11,1,0.0
0,0.3546633562785293,1,0.0,0,0,0,1,0,0,29,1,0.0
0,0.4367696042332835,1,0.0,0,0,0,0,0,24,42,1,0.5581395348837209
0,0.7436134043914626,1,0.8082754395559376,0,0,0,0,8,99,239,1,0.4125
0,0.2462390442082907,1,0.2835479903004559,0,1,0,1,2,15,750,1,0.019973368841544607
0,0.2187158426012156,2,0.0,0,0,0,0,0,15,1,1,7.5
1,0.2044423037539603,1,0.0,0,0,0,0,5,58,90,1,0.6373626373626373
1,0.5367856785465807,0,0.4473213987888172,0,0,0,0,10,65,161,1,0.4012345679012346
0,0.3298538821257214,1,0.249889304640698,0,0,0,0,8,77,97,1,0.7857142857142857
0,0.3349308451679033,1,0.0,0,0,0,0,5,59,37,1,1.5526315789473684
0,0.0,4,0.0615228098566431,0,0,0,0,126,137,740,1,0.18488529014844804
0,0.0,2,0.0,0,23,0,0,2,387,391,1,0.9872448979591837
1,0.0,0,0.0,0,39,0,1,3,12,38,1,0.3076923076923077
0,0.4497390812637578,0,0.0,0,2,0,0,1,50,35,1,1.3888888888888888
0,0.2563601239063141,1,0.1691976817781673,0,0,0,0,1,46,124,1,0.368
1,0.4348154934027585,1,0.0,0,2,0,0,3,59,149,1,0.3933333333333333
1,0.3008354916527618,1,0.1397976020450949,0,21,0,0,15,263,1705,1,0.1541617819460727
0,0.2699587744916848,1,0.0,0,0,0,0,0,48,93,1,0.5106382978723404
1,0.3192360770472831,1,0.0,0,0,0,0,10,108,305,1,0.35294117647058826
0,0.497691882863364,1,0.0288514642079494,0,0,0,0,4,18,57,1,0.3103448275862069
0,0.0,1,0.0,0,0,0,1,0,2,75,1,0.02631578947368421
1,0.3092883557453638,0,0.0,0,0,0,0,7,461,462,1,0.9956803455723542
0,0.6756645286700163,1,0.0,0,0,0,0,7,75,19,1,3.75
0,0.3106801939562699,1,0.3076571097061815,0,0,0,1,0,24,86,1,0.27586206896551724
0,0.3820515240385301,1,0.0,0,0,0,0,0,11,0,1,11.0
0,0.3214768250820903,1,0.2180596765597151,0,1,0,0,12,49,718,1,0.06815020862308763
0,0.2858439610409266,1,0.0997449350177605,0,0,0,0,11,80,4,1,16.0
0,0.0580367662656934,2,0.0,0,0,0,1,0,0,128,1,0.0
0,0.0488817982688809,1,0.0391054386151047,0,0,0,0,0,15,0,1,15.0
0,0.3811337449209491,1,0.0,0,0,0,0,0,38,64,1,0.5846153846153846
0,0.6528293999151026,1,0.0,0,0,0,0,0,2,0,1,2.0
0,0.3330271103654457,1,0.0,0,0,0,0,5,58,37,1,1.5263157894736843
0,0.175629414056715,1,0.0,0,0,0,0,1,12,20,1,0.5714285714285714
0,0.432482278269609,1,0.0,0,0,0,0,0,52,18,1,2.736842105263158
0,0.1143472047001823,1,0.0914777637601459,0,0,0,0,0,17,0,1,17.0
0,0.0144143691821159,1,0.382528037355011,0,0,0,0,1,166,694,1,0.23884892086330936
0,0.048898716315882,1,0.0,0,0,0,0,0,51,0,1,51.0
1,0.2147015488202814,1,0.0,0,0,0,0,4,280,861,1,0.3248259860788863
0,0.2655021956636818,1,0.0,0,0,0,0,0,53,59,1,0.8833333333333333
